IdConglomerado,Anio,Estado,Municipio,Formato,Veg_prim_levantada,Veg_sec_levanatda,Veg_prim_esperada,Veg_sec_esperada,Tipo_cgl,Monitoreo,Muestreado,Cubierta_Vegetal,Tenencia,Cuenca,Subcuenca,Sitios_x_cgl,Sitio_1,Sitio_2,Sitio_3,Sitio_4,Arboles_x_cgl,Latitud,Longitud,X,Y,Altitud,Fisiografia,Pendiente,Uso_suelo_SCV,con_Cuerpos_agua,con_Diversidad,con_epifitas,con_flora_riego,con_Impactos_amb,con_Incendios,con_Plagas,Punto_control,con_suelos,con_Sitios,Descripcion,Observaciones
52650,2013,Nayarit,Amatlan de Cañas,Bosque,BQ,NULL,BQ,VSna,Inicial,No,Si,Si,Ejidal,Rio Ameca,Rio Ameca,4,1,1,1,1,28,20 54 2.9,-104 19 23.9,-104.3233048889,20.9008055556,1662,Barranca,20,No aplica,0,1,1,0,1,1,0,1,1,1,El Pc se enncuentra en una brecha de extraccion de madera rumbo al Zopilote.,"En el sitio 1 en el conglomerado 52650, se encontró la varilla central, arboles marcados, y placas de aluminio.  En el sitio 1 se registró y normalizo a la altura de .60cm en el diámetro basal  En el sitio 2 se encontró estoica de madera, arboles marcados, y placas de aluminio.  En el sitio 3 se encontraron arboles marcados y estaca de madera.  En el sitio 3 el registro 7 se normalizo a la altura 1.1mts por deformación de 1.3.  En el sitio 4 se encontraron arboles marcados y estaca de madera.  En el sitio 2 el error de precisión fue mayor a 5mts debido a las condiciones climatológicas."
52690,2013,Jalisco,San Miguel el Alto,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Propiedad Particular,Lerma Santiago,Rio Alto Santiago,4,1,1,1,1,51,20 55 5.1,-102 23 33.1,-102.3925274444,20.9180826667,2119,Lomerio,12,No aplica,1,1,1,0,1,1,0,1,1,1,El pc se coloco en un arbol de encino  a lado de una brecha que va a unos corrales y acerca al cgl.,"1.-Pc / El acceso al cgl 52690 es por la vía principal San Juan de los Lagos y Jalisco-Arendes, Jalisco sobre esta carretera desviar por la terracería que va a San Jorge sobre esta terracería desviar por una puerta de madera ancha, sobre esta brecha que llega a un rancho se pinto el pc.  2.-S1/ Se llego al centro del sitio el cual se encontró la varilla de re-muestreo anterior color azul por lo que la respetamos y trabajamos sobre ella. Entraron 27 registros (9 condición 2, 1 tocón, 17 condición 1) Los registros 3, 4,5 pertenecen al árbol 3, los registros 15 16 pertenecen al árbol 13, los registro 18,19 pertenecen al árbol 15, los registros 20, 21,22 y 23 pertenecen al árbol 16. Los registros 2-25 y 27 son curvos, hubo limites E, SE, S y SO, para sub-muestras se eligieron 3 palo dulce.  3.-S2/Se trazo este sitio en el cual no se encontró estaca de re-muestreo ni marcas de arbolado por lo que nos basamos en nuestro trazo y estaca. Entraron 3 registros (2 tocones y 1 condición 2) Sin considerarse como límite y sub-muestreo dada la condición. Cabe mencionar que algunos individuos que se observan en el fofo de la vegetación se verificaron y no dieron el diámetro mínimo de 7.5cm. De diámetro y nopales no más de 1.3mts. Debido a una mal formacion el registro 14 su diámetro normal es mayor a su diámetro basal.  4.-S3/En este sitio no se encontró estaca azul de re-muestreo aunque si arboles marcados de azul del otro lado de una cerca de piedra, ya que este pasa dentro del sitio y divide dos propiedades por lo que nos basamos en nuestro trazo quedando dentro estos individuos con marcas azules, entraron 14 registros (6 condición 1 y 8 condición 2), estos condición 2 con daño de incendio, hubo limites N y S. Los registros 2,3 pertenecen al árbol 2, los registros 4,5,6,7,8,9,10,11,12,13,14 pertenecen al árbol 3, los registros del 2 al 14 son curvos, no hay inclinados, para sub-muestra se eligieron 3 granjeros. El registro 14 sub-muestra el diámetro basal es menor al normal debido a la deformidad que tiene el árbol aclarando que no es una callosidad o canero es decir se puede medir bien ya que su tallo es cilíndrico. Se puede observar en foto. Es importante decir que se observo muérdago o inserto como le llaman comúnmente se anexan fotos de evidencia. Respecto a la obtención de datos de graduación, toma fotos  con señalizador N y S, toma de foto de barrera con tubo graduado, así como colocación de varillas testigo para erosión se hicieron en este sitio 3.  5.-S4/Este sitio no se encontró estaca de re-muestreo, por lo que fue sobre nuestra evidencia el trabajo, entraron 13 registros (4 condición 2, 3 tocones y 6 condición 1) con limites E y SE los registros 1,2  pertenecen al árbol 6. Los registros 1, 2,6-10,12 y 13 son curvos, no hubo inclinados. Para sub-muestras se eligieron 1 palo dulce y 2 nopales.   6.- De forma general el levantamiento se realizo sin problemas ya que no había candado para accesar el lugar sin embargo los dueños viven en Arandes Jalisco pero siempre está el encargado que tiene la llave."
52872,2013,Jalisco,San Sebastian del Oeste,Bosque,BQ,VSaa,BQ,VSna,Inicial,No,Si,Si,Comunal,Rio Ameca,Rio Ameca,3,1,1,0,1,46,20 50 40,-104 56 59.1,-104.9497496667,20.8444441111,1108,Ladera,10,No aplica,0,1,1,0,1,0,0,1,1,1,En un poste de luz a un costado de la primaria de la comunidad,Para realizar el levantamiento de la información de campo de este conglomerado no se tuvo ningún problema. Cabe mencionar que el sitio numero 3 fue justificado por pendiente mayor al 100%. Al conglomerado nos acompaño el Sr. Aniceto Bernal García.
53110,2013,Jalisco,San Sebastian del Oeste,Bosque,BQ,VSA,BQ,VSaa,Inicial,No,Si,Si,Ejidal,Rio Ameca,Rio Ameca,4,1,1,1,1,29,20 48 4,-104 51 8,-104.8522222222,20.8011111111,1180,Barranca,45,No aplica,0,1,1,0,1,0,0,1,1,1,En un árbol sobre el camino hacia el conglomerado,"Este CGL se ubico a partir de la varilla donde también se ubicaron placas en el arbolado, no habiendo arbolado de Quercus dentro de los sitios pero si fuera de estos CGL se pudo observar en partes altas Quercus."
53130,2013,Jalisco,Tequila,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Propiedad Particular,Lerma Santiago,Rio Bajo Santigo,4,1,1,1,1,131,20 48 57.8,-103 53 15.1,-103.8875274444,20.8160555556,2069,Ladera,45,No aplica,0,1,1,0,1,1,0,1,1,1,Se ubica en un árbol a la entrada del rancho los Ladio.,"Sitio 1 se encontró la varilla central del conglomerado, árboles con placas y marcados al 1.30m de color amarillo.  S2. Se localizó la estaca del re muestreo, árboles marcados al 1.30m.  S3. No se encontró la estaca central pero si árboles marcados y con placas de sub-muestras y árboles límites.  S4. Se localizó la estaca del muestreo, árboles marcados y árboles sub-muestras y árboles límites."
53343,2013,Jalisco,San Sebastian del Oeste,Bosque,BQ,VSna,BQ,VSaa,Inicial,No,Si,Si,Ejidal,Rio Ameca,Rio Ameca,3,1,0,1,1,65,20 45 26.9,-104 45 17.1,-104.75475,20.7574722222,1613,Ladera,94,No aplica,1,1,1,0,1,0,0,1,1,1,En un poste de luz a un lado de un pueste a las afueras de la Loc. Sta Ana,"Para llegar a este CGL se camino sobre una vereda, hasta llegar al CGL donde se ubico la varilla así como placas en el arbolado.    El sitio numero 2 se declaro inaccesible por presentar una pendiente muy pronunciada a una distancia de 17 m con un rumbo de 168° quedando en las coordenadas 20° 45´ 27.5” -104° 45´17.2”."
53353,2013,Nayarit,Amatlan de Cañas,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Ejidal,Rio Ameca,Rio Ameca,4,1,1,1,1,16,20 45 55,-104 16 22,-104.2727771111,20.7652777778,1626,Lomerio,10,No aplica,0,1,1,0,1,0,0,1,1,1,El PC se encuentra en un encino por la carretera que va de la Hierba Buena a Etzatlan enfrente de la capilla de la virgen del camino,Los sitios 1 y 3 no tienen arboles por haberse realizado un cambio de uso de suelo.    El sitio numero 2 se encontraron solo arboles muertos en pie y tocones.    En el sitio numero 4 se encontraron evidencias del muestreo anterior placas y estaca central.
53581,2013,Jalisco,Guachinango,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Propiedad Particular,Rio Ameca,Rio Ameca,4,1,1,1,1,47,20 43 11.5,-104 25 3.9,-104.4177493333,20.7198604444,1384,Meseta,6,No aplica,0,1,1,0,1,1,0,1,1,1,El PC se pinto en la puerta que conduce a el Rancho la cienega y sale a la Terracería.,"1.-  PC. El acceso al conglomerado 53581 es tomando la vía principal  San Marcos, Jalisco Amatlan de Cañas, Nayarit, antes de llegar a Amatlan  desviar hacia  a la izquierda por una terracería que pasa por la localidad de San Miguel y sigue, sobre esta se pintó el PC este camino llega a la Ciénega.  2.-  S1. Para llegar al conglomerado  se tiene que pasar la puerta donde se puso el PC es una brecha que llega hasta el rancho la Ciénega de ahí se camina hasta el Guayabal por una vereda bien marcada, el Guayabal es donde se localiza el conglomerado, se llegó al sitio en el cual encontramos  varilla de muestreo así como marcas de árboles por lo que la respetamos. Entraron 26 requisitos (5 condición 2, 21 condición 1) con limites NE, E, SE, S y NO.  3.-  S2. Se trazó el sitio en el cual no encontramos estaca de muestreo solo algunos clavos dirigidos al centro  y evidencias de marcas por lo que nos basamos en nuestro trazo, entraron 13 registros todos condición 1 con limites N, NE, E, SO, O y NO. El azimut del registro 6 es mayor que su siguiente debido a que su base entra antes que su 1.3mts.  4.- S3. No se encontró estaca de muestreo solo evidencias en arboles por lo que nos en nuestro trazo, entraron 7 registros (2 tocones y 5 condición 1) con limites S y NO, para submuestras se eligieron 2 coníferas y 1 encino dando preferencia a las primeras.  5.- S4. En este último sitio no se encontró estaca de muestreo como en los anteriores sitios cabe mencionar que las evidencias se han borrado en buena parte debido a que se ha prendido esta zona para nacimiento de pasto para ganado, entraron  solo 3 registros (1 condición 2 y 2 condición 1) con limites E y SE, 2 elegidos como submuestras.  El levantamiento se lleva a cabo sin problemas ya que nos dieron permiso de trabajar."
53586,2013,Jalisco,Etzatlan,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Comunal,Rio Ameca,Rio Ameca,4,1,1,1,1,123,20 43 17,-104 10 31.9,-104.1755271111,20.7213882222,1866,Ladera,51,No aplica,0,1,1,0,1,1,0,1,1,1,"El PC se pinto en un poste de luz que esta sobre la carretera que va a Oconahua-Entronque, San Marcos-Etzatlán","1.- PC/El acceso al conglomerado 53586 es tomando la carretera Federal No. 4, tramo San Marcos Jalisco-Etzatlán, Jalisco sobre esta vía desviar hacia la localidad oconahua, antes de entrar a la mencionada localidad se pinto el PC.    2.- S1/Para llegar al conglomerado hay una vereda que va hasta la huerta vieja y sube por el cerro llamado la cabeza del padre, esta vereda de regular acceso sale de Oconahua, el conglomerado car ceda de cultivo de frijol y un pequeño rancho llamado la Huerta Vieja, llegamos al sitio 1 en el cuando encontramos varilla de sitio peri se arboles marcados de azul por lo que triangulamos y colocamos la carilla donde nos coincidió también con las coordenadas exactas y triangulación. Entraron 41 registros todos encinos (1 condición 2 y 40 condición 1) con limites N, NE, E, SE, S, SO, O y NO. Es importante mencionar que el registro 1, 3, 4, 5, 7, 8, 11, 22, 27 y 28 tienen una distancia mayor a 11.28 mts pero se incluyeron por los cuadrantes en los que caen y sus pendientes que son mayores.    3.- S2/En este sitio no se encontró estaca de remuestreo pero si marcas de arboles y placa o clavos en algunos individuos, por lo que nos basamos en nuestro trazo. Entraron 15 registros (1 condicion 2 y 14 condición 1) con limites N, SE, S, SO, y NO. Es importante mencionar que los registros 3, 8, 9, 10, 11, 12, 13 tienen una distancia mayor a 11.28, la razón es que sus respectivas cuadrantes tienen pendientes mayores de 0% por ello se incluyeron.    4.- S3/En el sitio no se encontró estaca de remuestreo aunque si arboles marcados de azul por lo que nos basamos en nuestro trazo, entraron 37 registros (1 condición 2, 36 condición 1) con limites N, NE, E, SE, S, SO, O y NO. El registro 25  se normalizo en su diámetro, los registros 1,2, 4, 7 y 31 tienen una distancia mayor a 11.28 mts debido a que sus respectivos cuadrantes tienen pendientes mayores de 0% por ello se incluyeron. El registro 5 tiene un azimut mayor que el siguiente registro debido a que la base entro primero y el 1.3 mts después. Referente a la toma a la toma de fotos N y S del señalizador y barrena así como colocación de varillas testigo se hicieron en este sitio 3, la barrena se entero al SE debido a que al NE había roca.    5.- S4/Se trazo el sitio en el cual no se encontró estaca aunque si arboles marcados de azul por lo que nos basamos en nuestro trazo, entraron 30 registros (1 condición 2 y 29 condición 1) con limites N, NE, E, SE, S y SO. El registro 5, 11, 13, 19 tienen mas de 11.28 mts pero se incluyeron debido a que en donde se ubican sus cuadrantes tienen una mayor pendiente.    En el sitio 2 el árbol 1 registro 2 presenta severo daño por lo que no fue posible medir los datos de copa."
53819,2013,Jalisco,Etzatlan,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Comunal,Rio Ameca,Rio Ameca,4,1,1,1,1,128,20 40 39.1,-104 4 41.9,-104.0783048889,20.6775271111,1765,Ladera,42,No aplica,0,1,1,0,1,1,0,1,1,1,El pc se pinto en  un poste de luz sobre la terraceria que va de las Jimenez-El amparo,"1. Pc/El acceso al conglomerado 53819 es tomando la ya principal No. 4 tramo ahualulco, Jalisco-Etzatlan, Jalisco, llegar a  etzatlan y seguir por una terracería que va al amparo, pasar esta localidad en dirección a las Jiménez sobre esta terracería se pinto sobre el pc   2. S1/Para llegar al conglomerado después del pc desviar hacia la mina como referencia  hay un letrero que dice piedras bola, seguir esa brecha antes de llegar a la mina se dejo el vehículo  y sigue una vereda que baja al conglomerado. Se llego al sitio en el cual encontramos varilla de re-muestreo por lo que se respeto y levanto sobre ella, entraron 55 registros (7 tocones, 6 condición 2, 42 condición 1) con limites N, NE, E, SE, S, SO, O y NO. El registro 5 tiene mayor azimut que el siguiente registro (6) debido a que la base entra primero y el 1.3m después los registros 11 y 12 tienen una situación similar así como el registro 51 que su azimut es mayor al siguiente registro pero su base entre antes y el 1.30m debido a que el cuadrante al que pertenecen tiene mínimo 23% de pertenencia por ello se incluyen.  3. S2/al llegar al sitio se encontró estaca de re-muestreo a 1.5m de diferencia así como arboles con marca roja por lo que respetamos la estaca, entraron 35 registros (1 condición 2 y 34 condición 1) con limites N, NE, E, SE, S, SO, O y NO. El registro 13, 31, 34 y 35 tienen distancia mayores a 11.28m la razón es porque en sus respectivos cuadrantes hay pendiente mayor a 0% por ello se incluyen.  4. S3/Al igual que en los demás sitios se encontró estaca de re-muestreo a 2m de nuestro trazo por lo que respetamos, entraron 38 registros (1 tocón, 4 condición 2, 33 condición 1). El registro 7 tiene mayor azimut que su siguiente (8) debido a que la base del 7 esta primero pero al 1.30m después. Los registros 5, 8, 9, 30,31tienen una distancia mayor a 0%. Respecto a la toma de fotografía de transeptos S y N, foto de barrena, datos de degradación y colocación de varillas se realizaron  en este sitio 3  5. S4/Se trazo este sitio el cual nos dio a 3.1m de la estaca de re-muestreo por ello la respetamos, entraron 8 registros (2 condición 2 y 6 condición 1) con limites N, NE, E y O. El registro 7 tiene azimut mayor que el siguiente registro (8) se registro antes porque la base entra primero y el 1.3m después, la distancia del registro  2 es de 13.05m se metió porque su pendiente es de 63% = 13.15m, el registro 4 es de 12.80m igual se metió porque la pendiente de su respectivo cuadrante es de 63%=13.15m."
54032,2013,Jalisco,Mascota,Bosque,BQ,VSaa,BQ,VSna,Inicial,No,Si,Si,Ejidal,Rio Ameca,Rio Ameca,2,1,1,0,0,19,20 36 56.3,-104 56 52.7,-104.9479718889,20.6156388889,1273,Meseta,45,No aplica,0,1,1,0,1,0,0,1,1,1,En un pino sobre el camino quelleva al conglomerado,"En este conglomerado no se encontró la varilla y el CGL se estableció conforme a las coordenadas proporcionadas por CONAFOR, siendo el sitio número 3 inaccesible ya que en este había un barranco y siendo el sitio número 4 también en inaccesible por mucho deslave en la tierra y teniendo mucha roca suelta poniendo en riesgo a la brigada."
54042,2013,Jalisco,Guachinango,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Ejidal,Rio Ameca,Rio Ameca,4,1,1,1,1,100,20 37 35,-104 27 47,-104.4630555556,20.6263882222,1373,Ladera,70,No aplica,0,1,1,0,1,1,0,1,1,1,Se establecio en un poste de guarda ganado,"Con fecha 29/05/2013, se efectuó el levantamiento de este CGL , que se encuentra en una ladera bastante pronunciada, encontramos la varilla del sitio y algunos arboles con placas, del muestreo anterior; procedimos su levantamiento por la topografía del terreno se dificulto el avance y continuamos con el levantamiento el día 30, dando por terminado nuestra actividad.         La gran mayoría de los arboles caducifolios se encontraban sin follaje, algunos iniciaban sus rebrotes de hojas y algún con floración según costumbres de cada especie, en el estrato arbustivo también presentaba el mismo fenómeno; nos toco días despejados  y muy soliados.          En casi todos los sitios de 12.56m la mayoría de las especies arbustivas se encontraron secos y muertos."
54052,2013,Jalisco,Ahualulco de Mercado,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Comunal,Rio Ameca,Rio Ameca,4,1,1,1,1,71,20 38 1.2,-103 58 54.9,-103.981916,20.6336663333,1798,Ladera,30,No aplica,0,1,1,0,1,0,0,1,1,1,El PC se pinto en un árbol sobre la brecha que va al conglomerado y pasa a un costado del Rancho San Isidro,"1.- PC/El acceso al conglomerado 54052 es tomando la carretera federal No. 4 Ahualulco de Mercado, Jalisco-Tala, Jalisco, entrar a Ahualulco y seguir hacia san Ignacio sobre una carretera pavimentada, antes de llegar a San Ignacio desviar por una terracería que esta a mano derecha, seguir a llegar  pasar por un costado del Rancho Sana Isidro y arriba de este rancho esta otro predio que es del presidente municipal de Ahualulco afuera de este predio se pinto el PC.    2.- S1/Se llego al conglomerado el cual es caminar por vereda desde donde se pinto el PC, el cgl cae en la punta del cerro chico antes de subir al cerro el picacho, se encontró la varilla de sitio y marcas en alguno arboles. Se respeto la varilla y entraron 7 registros todos condición 1, con límites NE, S y O.    3.- S2/No se encontró estaca de remuestreo aunque si arboles marcados de azul, nos basamos en nuestro trazo. Entraron 36 registros (10 condición 2 y 26 condición 1) con limites N, NE, E, SE, S, O y NO. Los registros 11 y 12 tienen un azimut mayor que los 3 siguientes registros pero se pusieron primero por la base que entra antes y el 1.3 mts después de estos, de igual forma sucede con el registro 33 que tiene un azimut menor que sus anterior registros debido a que su base entro después y su 1.3 mts antes que ello. Los registros 5, 13, 18, 19, 21, 22, 23 tuvieron una distancia mayor a 11.28 mts pero se incluyeron porque las pendiente de sus respectivos cuadrantes son mayores a 0%. Es importante mencionar que el registro 24 submuestras el diámetro basal es menor al Normal debido que al 1.3 mts presenta una forma cilíndrica mas anchas a los 30cms.    4.-S3/En el sitio 3 no se encontró evidencia de estaca de remuestreo anterior, este sitio cae en una pendiente fuerte, nos basamos en nuestro trazo cabe mencionar que habrá una marca en un árbol pero entro en nuestro circulo, entraron 6 registros todos condición 1 con limites NE, SE, SO y O. Debido a la pendiente que existe en el registro 1 tiene una distancia de 11.40 mts pero se incluyo por su pendiente 26%=11.50 mts, igual que el ultimo registro con una distancia de 13.04 mts pero su pendiente de  70%=13.77 mts respecto a la toma de fotos con el señalizador, barrena, datos de degradación, y colocación de varillas se hicieron en este sitio, la foto de barrena se tomo al SE porque al NE habrá piedra.    5.- S4/Este ultimo sitio se encontró evidencia de estaca de remuestreo a 2 mts de nuestro trazo por lo que la respetamos, entraron 22 registros (3 condición 2, 19 condición 1) con límites N, NE, E, SE, S, SO y O, los registros 9, 9, 16 se normalizaron en su diámetro debido a que al 1.3 mts se deforma. El registro 15 tiene un azimut mayor a sus siguientes 2 registros debido a que su base esta primero y su 1.3 mts. Después."
54261,2013,Jalisco,Mascota,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Ejidal,Huicicila,Rio Huicicila,4,1,1,1,1,61,20 34 11.1,-105 5 17,-105.0880552222,20.5697493333,928,Ladera,55,No aplica,0,1,1,1,1,1,0,1,1,1,Se coloco en un árbol sobre la brecha que va a Rancho Trezo,Sitio 1.- Se encontró y se respeto la varilla de la brigada anterior.  -Se observo ligeramente incendio de años anteriores  -se respeto submuestra 6  Sitio 2.- Se observo algunas placas   -El centro del sitio cae sobre brecha  -No hat árbol limite Este  Sitio 3.- S e encontraron algunas placas  Sitio 4.- Se respetaron las submuestras # de árbol 3 y 7
54291,2013,Jalisco,Tala,Bosque,BQ,VSaa,BQ,VSna,Inicial,No,Si,Si,Propiedad Particular,Rio Ameca,Rio Ameca,4,1,1,1,1,43,20 35 31,-103 38 37,-103.6436107778,20.5919441111,1468,Ladera,29,No aplica,0,1,1,0,1,1,0,1,1,1,El PC se pinto en un poste de madera del falsete que va al conglomerado y viene de la localidad de Cuxpala.,"1.- PC/El acceso al conglomerado es tomando la carretera libre tramo Tala, Jalisco-Tlajomulco de Zúñiga , Jalisco. Sobré esta vía desviar directamente hacia Cuxpala o bien también se puede entrar por San Isidro Mazatepec, llegando a Cuxpala seguir una terracería que va hacia las Minas y al Observatorio de la Universidad. El PC se pintó sobre este camino.  2.- S1/Se llegó al sitio 1 el cual existe una vereda bien marcada, no se encontró varilla de remuestreo aunque si clavos y algunas placas en los árboles por lo que verificamos y colocamos la varilla de acuerdo a nuestra triangulación y GPS con las coordenadas exactas, entraron 4 registros con limites N, S, SO y O, todos los registros condición uno seleccionando 3 encinos como submuestras respetando las que tenían evidencia de placa o clavo. Se metió en el círculo el registro 1 cuya distancia es de 11.35 mts pero en el cuadrante que está es el primero 35% = 11.78 mts por ello se incluyó, además del registro 5 su distancia es de 12.59 mts pero su cuadrante es de 50% = 12.61 mts.  3.- S2/ No se encontró estaca de remuestreo por lo que nos basamos en nuestro trazo, entraron 16 registros 85 condición 2, 11 condición 1) con limites N, NE, E, S, SO, y O, es importante decir que el registro 5 tiene un azimut mayor que el registro siguiente (6) debido a que la base esta antes y su 1.3 mts después, además el registro 6 tiene una distancia de 11.75 mts pero está en el segundo cuadrante (35% = 11.78 mts) por ello se metió.  4.- S3/ En este sitio no se encontró evidencia de estaca de remuestreo aunque si placas en algunos árboles (ejemplo registro 4), sin embargo nos basamos en nuestro trazo. Entraron 6 registros (1 condición 2 y 5 condición 1) con limites S, SO y O. Respecto a toma de fotos del señalizador, barrena y colocación de varillas testigo se hicieron en este sitio 3.  5.- S4/ En este ultimo sitio no se encontró estaca de remuestreo aunque si alguna evidenci de clavo por lo que nos basamos en nuestro trazo entraron 18 registros (4 condicion 2, 1 tocon y 13 condicion 1) con limites N, E, SE, S y O. para la elección de submuestras se considero al pino que entro, el registro 14 tiene una distancia de 13.15 mts pero el cuadrante que esta es de 60 % = 13.15 por ello se metio."
54737,2013,Jalisco,Talpa de Allende,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Ejidal,Huicicila,Rio Huicicila,4,1,1,1,1,112,20 28 41.2,-105 8 3.3,-105.1342496667,20.4781104444,989,Barranca,69,No aplica,1,1,1,0,1,1,0,1,1,1,"Se coloco en un árbol sobre la vereda que baja el río ""Cuale""",- Este CGL se realizó en 2 días.  SITIO 1.- No hay árbol límite Oeste.  SITIO 2.- Se respetaron las 3 submuestras.  SITIO 3.- No se contó un árbol quebrado de 1.1 m de altura  SITIO 4.- Se levantó sin problemas.  • La precisión del GPS fue mayor a 5 m en 
54757,2013,Jalisco,Ameca,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Ejidal,Rio Ameca,Rio Ameca,3,1,1,1,0,48,20 29 41.8,-104 10 18.9,-104.171916,20.4949441111,1560,Ladera,50,No aplica,0,1,1,0,1,0,0,1,1,1,Se colocó en un encino sobre la brecha El Realito-Ladera hunda.,"PC: Se colocó en un encino sobre la Brecha El Realito- Ladera hunda, para llegar al cgl se tiene que bajar por las lomas hasta encontrar el punto.  S1; Se encontró la varilla y se trabajó en base a esta, se encontraron evidencias del muestreo anterior.  Para los sitios 2 y 3; Se colocaron con cuerda compensada y brújula, se encontraron evidencias del muestreo anterior, no se encontraron las estacas.  El sitio 4 se declaró inaccesible ya que contaba con una pendiente del 100% las coordenadas hasta l último punto de acceso fueron LN 20°29¨41.4” Y LW -104° 10´19.5” a una distancia con respecto del sitio 1 de 19 mts.  Se tomaron fotografías que muestra la fisiografía del lugar, así como la fotografía de GPS hasta el último punto de acceso al igual que un video.  NOTAS: Lysiloma acapulcense encontrada para Jalisco. Referencia www.tropicos.org"
54998,2013,Jalisco,Mixtlan,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Ejidal,Rio Ameca,Rio Ameca,4,1,1,1,1,83,20 26 50,-104 18 56,-104.3155555556,20.4472218889,1903,Ladera,40,No aplica,0,1,1,0,1,0,0,1,1,1,Se colocó en un árbol sobre la terracería El Aguacate-Mixtlan.,"PC.- Se colocó en un árbol sobre la Terracería  El Aguacate-Mixtlan,  para llegar al CGL se tiene que seguir los puntos de referencia y después caminar 739mts.  S1.- Se llegó a las coordenadas indicadas por la CONAFOR sin embargo no se encontró la varilla del centro del sitio #1 ya que se ve que la gente pasa muy seguido., cabe mencionar  que se encontraron los tres arboles marcados como sub muestras y se respetaron. Se colocó la varilla y se trabajó conforme al manual.  Para los sitios 2, 3 y 4, no se encontraron estacas, sin embargo se localizaron los arboles sub muestras, mismos que se respetaron, los sitios fueron trazados con brújula y cuerda compensada"
55217,2013,Jalisco,Cabo Corrientes,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,183,20 22 52,-105 25 14.1,-105.4205826667,20.3811104444,361,Ladera,50,No aplica,0,1,1,0,1,0,0,1,1,1,El PC se solocó en un árbol de la carretera Tuito-Chacala.,"En el conglomerado 55217 se encontró la varilla del muestreo anterior al igual que placas y árboles marcados.  Este conglomerado presentaba especies de selva por lo cual la brigada se confundió ya que el trazo proporcionado por CONAFOR era de bosque por lo cual se levantó con el trazo proporcionado por CONAFOR así como lo indica el manual de procedimientos.  En los sitios 1 y 2 el error de precisión de GPS  fue en el sitio 1 a 6mts y el sitio 2 de 8 mts, esto debido a la nubosidad del día y a la densa vegetación alrededor del CGL."
55227,2013,Jalisco,Talpa de Allende,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Ejidal,Rio Ameca,Rio Ameca,3,1,1,1,0,77,20 23 28,-104 56 23,-104.9397218889,20.3911107778,131,Lomerio,45,No aplica,0,1,1,0,1,1,0,1,1,1,Se colocó en un árbol sobre el camino al conglomerado,"Se encontraron evidencias de placas en los sitios 1, 2 y 3 de las brigadas anteriores.    El punto número 4 presentó pendiente mayor a 100% lo cual se tomo como inaccesible por seguridad de la brigada y del equipo de trabajo."
55237,2013,Jalisco,Atenguillo,Bosque,BQ,VSaa,BQ,VSna,Inicial,No,Si,Si,Ejidal,Rio Ameca,Rio Ameca,3,1,0,1,1,91,20 23 59,-104 27 32,-104.4588888889,20.3997218889,1443,Ladera,20,No aplica,0,1,1,0,0,0,0,1,1,1,Se ubicó en un árbol que cierra un guardaganado.,"PC.- Se estableció en un árbol que cierra el guarda ganado donde comenzamos a caminar al CGL.  Sitio1.- En el sitio se encontró varilla y árboles marcados se respetó la varilla, se pintó y se levantó la información del re muestreo.  Sitio2.- El sitio no se levantó la información por la pendiente de más de 100% se tomó foto y video del sitio este donde se pudo llegar y por la seguridad de la brigada se tomó esta decisión, haciendo caso a las observaciones que nos dan.  Sitio 3.- Se encontró la estaca del muestreo anterior, se reemplazó por una nueva, se observaron más rastros y se levantó la información correspondiente.  Sitio 4.- Se encontró la evidencia del muestreo anterior estaca de árboles marcados, se reemplazó la estaca por una nueva y se levantó la información correspondiente."
55242,2013,Jalisco,Atengo,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Ejidal,Armeria Caohuayana,Armeria Coahuayana,4,1,1,1,1,61,20 24 12,-104 13 7,-104.2186104444,20.4033333333,1534,Lomerio,10,No aplica,0,1,1,0,1,0,0,1,1,1,Se colocó en un pino sobre la brecha que lleva al Conglomerado,"Se encontró gran cantidad de basura en el sitio número 3 tales como botellas de plástico, ropa y envolturas de diferentes tipos de alimento.     El punto de control se colocó en un pino sobre la brecha que lleva al conglomerado.    Se encontró la varilla del sitio 1 de la brigada anterior.    Se encontraron evidencias de muestreo en los sitios 2,3 y 4 tales como arboles pintados."
